Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
42,0,1,931,1,5,3,75,1,1,4,5696,5370,4,0,17,3,1,3,5,4,1,5,5,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
56,0,0,812,16,1,2,50,3,4,2,12822,25638,2,1,24,3,1,2,5,1,2,5,1,0,0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
40,0,2,553,13,2,1,46,2,2,1,11864,15547,8,1,13,4,3,0,2,0,4,2,1,0,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
35,0,2,591,12,2,4,69,3,2,3,6236,3913,8,0,23,4,4,1,16,0,1,4,0,0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
49,0,1,467,8,3,2,97,3,3,1,9578,3105,2,1,11,3,4,1,8,5,4,7,0,0,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
40,0,1,126,19,4,1,54,1,3,4,16912,11502,3,1,19,3,1,1,2,1,2,2,1,2,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
25,0,0,589,19,4,2,100,3,5,2,13604,21446,0,0,22,3,2,1,7,2,4,7,2,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
32,0,1,1181,25,3,1,57,3,3,4,10769,7770,1,0,17,3,3,1,0,1,3,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
38,0,1,1293,5,2,3,96,4,4,2,6988,4923,0,0,19,3,3,2,15,0,3,14,0,0,5,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
24,1,2,1287,28,2,1,40,3,2,1,6057,20016,0,1,23,3,1,3,6,3,3,6,6,3,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
23,0,1,293,29,1,4,64,4,4,3,19875,12424,6,1,22,3,3,2,5,2,2,5,1,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
18,0,0,249,28,2,2,45,2,5,2,19999,12436,9,1,24,3,1,2,0,0,4,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
43,1,0,146,25,5,3,65,3,3,2,14699,3832,4,1,20,3,3,0,11,6,3,3,1,0,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
49,1,1,1442,26,2,2,72,1,1,4,4666,23890,5,1,13,3,4,0,4,0,1,4,3,3,4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
36,0,0,468,26,1,2,39,3,2,3,3077,15322,5,0,13,3,4,2,10,1,1,10,0,0,10,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
44,0,1,856,11,2,4,89,4,4,3,11795,9633,5,0,14,3,3,0,2,1,2,2,2,1,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
29,0,1,585,28,4,4,78,2,1,4,4281,11037,2,1,19,3,4,0,7,5,1,6,2,0,5,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
43,0,1,1269,20,5,3,81,1,4,2,19999,13697,0,0,18,3,1,0,2,0,2,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
39,1,1,928,18,1,4,42,2,2,4,19999,24191,8,0,24,3,2,0,2,6,2,2,2,2,2,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
24,0,1,564,29,3,4,82,1,4,4,7580,4504,2,0,17,3,3,1,6,1,2,6,5,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
21,0,1,643,2,3,4,62,1,2,2,6143,2649,3,1,19,3,4,1,3,6,1,3,3,0,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
32,0,1,1364,26,2,2,92,3,1,3,5522,23605,8,1,23,3,4,3,5,3,3,5,1,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
36,0,2,1454,29,2,1,70,3,2,3,6442,5701,4,0,14,3,1,0,12,0,3,5,3,5,0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
44,0,1,1170,26,4,4,85,4,3,3,10078,5313,0,0,18,3,4,2,11,0,1,8,2,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
31,0,2,1258,15,3,3,42,2,3,1,13868,25505,5,0,20,3,2,2,13,2,4,2,1,0,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
30,0,1,426,25,3,4,92,1,5,3,19999,20990,7,0,25,3,4,3,8,1,2,8,3,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
51,0,0,811,5,3,3,36,3,5,1,19999,7729,4,1,23,3,1,3,10,5,3,5,0,2,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
58,0,1,507,25,3,2,51,3,4,3,6777,7721,6,0,13,3,4,3,0,6,2,0,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
24,0,0,1154,20,3,1,30,4,4,3,19999,19624,8,0,20,3,2,0,2,4,3,1,0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
23,0,1,1471,20,1,2,94,1,3,2,10918,22742,1,0,19,3,1,3,3,4,2,3,1,0,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
37,0,2,606,13,3,3,43,4,1,2,3257,15456,8,0,25,3,1,3,2,2,3,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
33,0,2,1147,20,5,4,31,4,5,2,16515,19872,6,0,23,3,4,3,2,2,2,0,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
35,0,2,1296,21,2,2,67,4,1,2,12598,2619,5,1,17,3,4,2,17,6,4,9,9,0,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
18,0,1,809,2,1,1,36,1,4,2,8437,20625,6,0,17,3,4,3,0,5,2,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
32,0,1,1410,20,2,4,91,3,2,3,12324,6558,1,0,22,4,4,1,12,4,1,5,3,4,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
60,0,0,500,15,4,1,31,4,4,4,14369,18072,4,0,20,3,2,2,5,5,2,5,3,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
57,0,1,401,22,4,3,59,1,3,2,9025,5753,4,1,16,3,3,0,18,2,2,15,2,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
23,0,1,1332,28,5,2,77,1,2,1,11030,9905,2,0,17,3,2,3,5,5,4,5,1,2,5,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
25,0,1,833,6,2,3,80,4,1,1,5222,9574,3,1,16,3,4,1,7,1,3,7,4,0,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
29,0,2,217,8,4,2,87,4,2,1,5980,14942,1,1,16,3,1,2,11,1,1,11,3,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
32,1,1,1204,22,5,1,42,4,2,3,7078,22934,5,0,21,3,4,0,13,2,4,10,1,3,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
39,0,1,638,7,4,3,90,2,2,1,4869,2217,0,0,22,4,3,3,7,3,3,7,0,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
40,0,1,1228,26,3,3,96,4,3,4,19999,22161,6,0,17,3,4,0,9,5,3,3,3,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
45,0,1,1160,17,1,1,59,3,1,1,5206,16299,3,1,19,3,1,1,7,6,4,6,5,1,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
31,0,0,759,22,5,1,44,3,3,4,13669,4484,3,0,22,3,2,0,8,6,3,5,3,3,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
37,0,2,1351,27,4,1,74,2,1,1,9564,15459,7,1,23,3,4,0,5,0,4,3,3,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
33,1,1,233,1,2,3,38,2,3,1,11145,22523,5,0,11,4,2,3,15,5,1,15,3,1,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,0,1,1317,18,3,2,32,3,4,1,19145,17179,8,0,21,3,2,2,3,6,1,3,1,2,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
33,0,2,553,10,2,3,75,3,4,3,8005,8104,7,0,25,4,1,2,15,4,4,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
40,0,1,137,28,2,2,81,3,5,3,17857,9998,6,0,16,3,3,2,2,6,2,1,1,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
36,0,2,1448,19,4,4,49,3,3,1,19999,23158,3,1,14,3,2,2,8,5,3,5,1,0,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
22,1,2,420,27,1,1,63,3,1,2,6144,22213,3,0,12,3,4,3,4,5,4,4,1,0,4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
44,1,1,1061,11,2,4,86,4,1,4,3493,5209,9,0,21,3,1,2,7,4,2,4,2,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
26,0,2,530,26,2,1,73,3,2,3,11263,15418,0,1,16,4,1,2,4,6,2,2,2,2,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
33,0,1,815,11,5,4,57,3,2,2,6497,20324,8,1,20,3,3,1,2,1,3,1,1,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
39,1,1,359,15,1,3,35,1,3,3,15140,2432,7,1,12,3,2,3,11,6,3,6,1,2,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
34,0,2,837,24,5,1,43,2,1,2,5588,2865,4,1,17,3,3,2,3,6,2,1,0,1,1,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
34,0,2,1146,9,2,1,37,3,2,2,10840,10965,0,1,24,3,2,0,3,5,1,3,3,3,2,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
36,0,2,325,13,5,4,45,3,1,1,3110,9484,5,0,11,3,2,2,3,4,2,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
36,0,1,1441,4,2,3,48,2,2,2,10164,18159,7,0,15,3,3,2,8,2,2,8,8,1,7,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
47,1,1,963,9,2,3,35,2,3,4,9851,3175,4,0,15,3,2,0,3,4,1,2,2,2,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
43,0,1,422,16,1,2,87,3,1,3,6865,23529,9,1,12,3,2,2,6,5,2,6,4,0,5,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
44,0,1,716,19,2,4,46,1,3,1,6181,15373,2,0,12,3,1,3,9,1,1,6,3,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
24,1,1,963,11,3,3,61,4,3,2,13022,15094,5,0,13,3,4,0,3,1,2,3,3,0,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
24,0,1,650,29,1,2,84,4,4,2,11183,17938,5,0,11,3,4,2,3,3,1,3,0,3,2,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
51,0,0,1488,6,2,1,99,1,1,4,6048,5240,0,1,11,4,4,0,2,0,4,2,1,2,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
40,0,1,1259,7,1,3,94,1,1,1,3499,6148,7,0,17,3,4,0,8,5,2,8,2,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
37,1,2,902,25,2,4,83,3,1,2,9030,13917,5,0,18,3,2,0,12,6,4,3,0,2,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
33,0,1,714,28,4,2,44,2,1,4,6620,19458,2,0,11,3,2,1,3,0,4,3,2,2,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
28,0,2,348,14,2,1,79,4,1,3,7382,13872,0,0,25,3,2,1,5,5,2,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
53,0,1,1298,3,5,3,91,2,3,1,10038,10817,8,0,19,3,1,2,1,0,2,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
28,0,1,1228,22,4,4,46,3,1,1,7074,24224,3,0,21,4,4,0,2,6,3,2,0,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
21,0,1,1128,20,3,2,65,3,1,4,8264,11671,6,0,23,3,4,3,3,4,3,1,1,1,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
37,0,1,401,4,2,1,93,2,2,2,8366,22948,5,1,23,4,3,0,10,6,3,9,1,1,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
18,0,1,1330,18,5,2,72,3,2,4,5996,12067,5,1,15,3,1,2,0,5,2,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
31,1,1,608,6,3,3,79,4,3,3,7851,20167,5,1,20,3,1,3,9,2,1,9,0,1,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
46,0,1,347,10,1,3,71,1,3,1,6937,21279,6,0,18,3,1,3,1,3,2,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27,0,1,928,19,5,3,82,2,5,2,19999,22703,5,0,18,3,4,3,3,1,4,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
35,0,1,335,13,3,2,80,1,2,1,9070,19640,5,0,20,3,2,3,4,5,3,3,3,3,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
49,0,1,413,9,5,1,60,3,3,3,7035,26853,3,0,23,4,1,0,6,6,4,5,5,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
36,0,0,143,23,4,2,56,3,2,1,15827,15143,5,0,11,3,2,1,4,6,1,3,1,3,3,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
50,0,1,986,23,4,2,32,3,3,4,10413,7213,5,0,17,3,1,3,6,1,2,6,0,3,5,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
52,0,1,1101,11,2,1,85,4,1,2,7695,14837,8,0,22,4,3,1,7,3,2,4,0,0,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
22,0,1,1044,13,4,2,62,3,2,3,5831,6648,9,0,12,3,4,1,4,0,2,4,1,4,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
32,0,1,965,4,4,1,46,2,1,2,4988,6380,2,0,11,3,3,0,4,2,4,4,4,1,3,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
41,1,2,166,11,4,2,87,2,1,2,6630,10245,7,0,20,3,1,0,7,1,4,4,4,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
27,0,2,1200,10,3,1,58,2,1,1,4767,26438,3,0,13,3,3,1,6,0,1,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
49,0,1,866,13,2,4,60,3,1,3,7746,24290,7,0,21,3,2,3,10,2,1,7,0,2,2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
39,0,1,989,2,4,4,88,3,2,3,17952,9447,7,0,25,3,3,1,17,0,3,15,2,3,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
36,0,2,990,15,4,2,32,3,2,3,4026,22400,9,1,21,4,3,2,4,6,4,4,3,3,2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
19,0,1,449,22,5,4,98,1,3,4,13142,15931,7,0,23,3,4,1,1,0,2,1,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
36,0,1,1316,27,5,3,47,2,1,3,4756,21893,9,0,24,3,4,2,5,1,2,4,2,0,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
36,0,1,1385,5,1,1,45,3,1,3,5832,22335,4,0,14,3,4,1,2,6,4,2,2,2,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
27,0,1,110,23,4,1,37,4,4,3,14121,25081,0,0,12,3,2,2,9,5,1,4,2,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,0,1,279,16,3,3,73,2,2,4,12050,7267,0,0,20,4,3,0,10,0,1,10,0,0,4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
18,0,1,490,29,2,1,34,2,2,1,8183,8046,1,1,15,3,3,0,0,6,2,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,0,0,1262,28,3,2,77,4,1,1,6253,6407,2,0,18,3,3,3,4,6,3,3,2,2,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
40,1,1,1388,13,1,2,65,3,4,1,7544,11045,4,0,20,3,1,2,3,4,1,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
47,0,0,394,14,5,1,98,1,2,4,7617,6061,8,0,22,3,1,3,2,4,2,1,0,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
36,0,1,353,7,5,1,51,1,4,3,14288,5960,5,1,15,3,4,2,11,3,4,9,1,9,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
38,0,1,1087,17,1,4,96,2,2,4,8166,15898,8,0,24,3,1,0,6,0,4,1,1,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
52,0,0,1186,18,1,4,50,1,2,2,3188,8602,6,0,19,3,3,3,0,6,4,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
38,0,1,1461,9,3,2,71,4,2,3,9682,8214,2,0,20,3,1,0,3,2,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
35,0,1,562,5,5,4,49,2,2,3,8308,9454,0,0,14,3,2,3,2,6,2,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
42,0,1,984,27,2,3,92,1,4,3,19999,19845,9,0,20,3,3,2,1,5,3,0,0,0,0,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
29,0,1,1334,11,5,4,92,4,2,4,5748,3497,0,0,21,3,3,2,11,3,3,11,0,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
24,0,1,235,9,2,3,35,2,1,1,2395,26367,6,0,15,3,2,3,6,3,3,5,5,4,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
35,0,1,1420,16,1,3,55,2,2,1,7836,4732,9,0,18,3,3,2,8,0,2,3,3,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
43,1,1,1464,11,2,2,78,4,2,3,4330,14919,2,0,21,3,2,2,8,1,4,1,1,1,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
36,1,1,1208,1,2,1,68,4,2,3,5175,23472,6,0,12,3,2,2,11,0,3,10,5,1,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
33,0,1,839,16,5,3,89,3,1,3,3259,18339,9,0,21,3,2,0,1,1,1,1,1,0,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
29,0,1,447,13,2,3,66,4,2,4,15070,12258,8,0,12,3,4,0,11,3,4,11,7,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
43,0,2,758,16,2,1,47,1,5,2,19999,13418,9,0,17,3,2,0,6,3,2,4,0,2,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
18,0,1,1197,24,3,4,47,1,1,2,7406,4636,6,0,19,3,3,3,0,1,4,0,0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
32,0,1,1489,27,5,1,69,2,2,3,5120,25528,3,1,13,3,2,0,2,4,2,2,1,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
27,0,1,466,12,2,3,86,4,1,2,6564,13434,1,0,20,3,1,1,9,4,3,9,0,3,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
29,0,1,195,2,4,3,78,2,1,4,4774,15456,2,1,25,3,1,0,4,3,4,4,0,1,4,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
18,0,1,577,16,3,3,82,3,3,1,9919,11930,4,0,20,3,1,3,0,1,1,0,0,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
37,0,1,455,4,4,2,54,4,2,1,7672,4261,8,0,14,3,1,3,8,0,4,8,1,0,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
31,0,1,893,21,5,1,52,2,1,4,7189,3776,2,0,12,4,2,0,8,2,1,5,0,1,2,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
44,0,1,937,26,4,2,35,2,2,3,8416,2612,2,0,16,3,4,3,1,0,3,1,1,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
31,0,1,1029,5,4,4,89,1,1,4,3815,16361,9,1,23,3,4,2,8,0,4,3,1,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
25,1,1,1481,20,2,3,100,3,2,2,7961,10877,0,1,23,4,1,2,7,1,4,7,1,0,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
39,0,1,741,28,1,3,68,4,3,2,12621,11690,0,1,13,3,4,2,0,3,3,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
28,0,1,1434,11,5,2,99,3,3,2,14857,2553,5,0,20,3,2,3,5,5,2,4,2,1,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
51,0,2,808,21,2,1,79,4,4,1,6965,18436,1,0,16,3,1,1,2,6,3,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
32,1,1,854,7,1,1,77,3,3,2,10152,19356,3,1,23,3,4,0,6,6,2,3,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
34,1,2,518,13,3,1,58,3,3,2,19999,13870,2,0,12,3,3,2,9,4,2,8,5,2,5,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
35,0,1,255,7,2,2,48,4,2,4,15483,14469,0,1,12,3,2,0,6,1,4,2,1,0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
26,1,1,845,10,2,1,48,4,3,1,10806,4794,1,0,22,3,2,0,8,3,1,5,5,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
43,0,2,358,17,3,3,80,1,4,3,19999,15581,2,0,24,3,3,0,7,6,2,1,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
45,1,1,959,12,1,3,54,4,3,1,11064,11679,9,1,12,3,2,2,1,2,4,1,0,1,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
27,0,0,341,1,4,1,64,2,3,1,16591,8747,3,0,15,3,2,0,9,6,2,6,5,2,6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
36,0,1,165,20,2,3,97,4,1,3,7115,15555,0,1,16,4,4,0,8,2,4,1,1,0,1,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
